id,date,keywords
obama_10_297,2022-06-11 00:00:00,point want democracy flourish fight nurture demonstrate value improve life ordinary people
obama_11_298,2022-06-11 00:00:00,country force unleash mob violence capitol churn misinformation conspiracy theory fervently believe ideal democracy question respond
obama_11_299,2022-06-11 00:00:00,disturb democracy populist appeal ground fear bigotry resentment elevate leader office seek systematically undermine democratic institution entrench power
obama_11_300,2022-06-11 00:00:00,continent emboldened autocrat ramp oppression target minority group flout international law
obama_11_301,2022-06-11 00:00:00,speak copenhagen democracy summit discuss challenge democracy world work right generation leader chart course
obama_11_302,2022-06-10 00:00:00,happen soon president join stage obamaleaders europe
obama_11_303,2022-06-10 00:00:00,happy birthday sasha love watch grow intelligent beautiful caring young woman matter old
obama_11_304,2022-06-09 00:00:00,speak copenhagen democracy summit time hope promise potential generation leader
obama_11_305,2022-06-08 00:00:00,great meeting reign champ incredibly proud athlete represent good city
obama_11_306,2022-06-07 00:00:00,recently speak young people voyager scholarship help student pursue career public service learn apply june
obama_11_307,2022-06-03 00:00:00,wearorange day honor hadiya pendleton year old chicagoan shoot kill hadiy
obama_11_308,2022-06-02 00:00:00,join world celebrate majesty queens platinum jubilee gratitude leadership kindness family light crown continue reign supreme
obama_11_309,2022-05-31 00:00:00,aftermath uvaldes preventable tragedy ask congress unable act article provide useful primer senate filibuster progress issue difficult need change
obama_11_310,2022-05-30 00:00:00,memorial day honor memory ultimate sacrifice country pray family
obama_11_311,2022-05-27 00:00:00,jacob philadelphia year old visit oval office ask hair favorite reminder power leader graduate high school check recent reunion
obama_11_312,2022-05-25 00:00:00,inspire young leader launch reimagine policing pledge mayor city ready action wonder help thing little way involve
obama_11_313,2022-05-25 00:00:00,aftermath murder new generation activist rise channel anguish organized action launch movement raise awareness systemic racism need criminal justice police reform
obama_11_314,2022-05-25 00:00:00,grieve child uvalde time recognize year pass murder george floyd knee police officer killing stay day especially love
obama_11_315,2022-05-25 00:00:00,senator chris murphy kid dead elementary school texas right
obama_11_316,2022-05-25 00:00:00,steve kerr tragic shooting uvalde texas
obama_11_317,2022-05-25 00:00:00,god bless memory victim word scripture heal brokenhearted bind wound
obama_11_318,2022-05-25 00:00:00,long past time action kind action tragedy
obama_11_319,2022-05-25 00:00:00,angry nearly year sandy hook
obama_11_320,2022-05-25 00:00:00,michelle grieve family uvalde experience pain bear
obama_11_321,2022-05-25 00:00:00,country parent child bed read story sing lullaby
obama_11_322,2022-05-20 00:00:00,vaccinate boost remain important thing protect love haven find shot vaccination location
obama_11_323,2022-05-20 00:00:00,lose americans covid unfathomable loss folk parent grandparent sister brother
obama_11_324,2022-05-20 00:00:00,wake mass shooting buffalo horrific act racism violence ground organization
obama_11_325,2022-05-16 00:00:00,despicable dangerous
obama_11_326,2022-05-16 00:00:00,need repudiate strong term politician medium figure
obama_11_327,2022-05-16 00:00:00,weekend shooting buffalo offer tragic reminder price pay refuse curb easy access gun serve wakeup americans goodwill regardless party
obama_12_328,2022-05-16 00:00:00,proud announce voyager scholarship friend hope provide young people interest public service financial support graduate college exposure travel network need difference
obama_12_329,2022-05-14 00:00:00,join march person involve donate local abortion fund volunteer activist organize issue year vote november election action
obama_12_330,2022-05-14 00:00:00,country americans stand abortion right
obama_12_331,2022-05-08 00:00:00,hawaii kid congratulate rainbow warriors national volleyball championship hawai proud
obama_12_332,2022-05-08 00:00:00,happy mother day hope let mom mother figure life know mean thank wonderful mother role model daughter world
obama_12_333,2022-05-06 00:00:00,happy birthday great willie mays ill remember conversation air force year presidency look kid hope great birthday
obama_12_334,2022-05-06 00:00:00,couldn grateful love support receive mother law marian robinson especially year white house right look forward honor exhibit
obama_12_335,2022-05-03 00:00:00,statement michelle draft supreme court decision overturn roe wade
obama_12_336,2022-05-02 00:00:00,michelle extend warm wish muslims country world celebrate eid fitr family eid mubarak
obama_12_337,2022-05-02 00:00:00,year mark year operation osama bin laden president join admiral bill mcraven
obama_12_338,2022-04-29 00:00:00,great national parks netflix showcase power beauty world breathtaking national park wildlife hope watch inspire experience outdoors action protect join wild campaign
obama_12_339,2022-04-29 00:00:00,learn lot europe improve medium approach exactly right point path forward
obama_12_340,2022-04-28 00:00:00,hear courage young leader network help feel hopeful read yuliia sachuks powerful story learn help ukrainians disability safety
obama_12_341,2022-04-28 00:00:00,week speak young activist recognize problem disinformation pose community fix look conversation
obama_12_342,2022-04-22 00:00:00,talk rise disinformation world threat pose democracy role play let work
obama_12_343,2022-04-22 00:00:00,talk able agree basic fact include issue climate change company need careful content promote especially good example progress
obama_12_344,2022-04-22 00:00:00,come climate change time run earth day reminder pledge follow commitment help preserve protect planet future generation
obama_12_345,2022-04-22 00:00:00,decide value use tool advance value believe use tool disposal secure great gift government people generation come
obama_12_346,2022-04-22 00:00:00,solve disinformation problem cure ail democracy tear fabric world help rebuild trust solidarity need democracy strong
obama_12_347,2022-04-22 00:00:00,pick allow democracy wither choose choice face choice worth embrace
obama_12_348,2022-04-22 00:00:00,tech platform need recognize play unique role people consume information decision impact aspect society power come accountability need democratic oversight
obama_12_349,2022-04-22 00:00:00,way evaluate proposal touch medium internet strengthen weaken prospect healthy inclusive democracy
obama_12_350,2022-04-21 00:00:00,disinformation threat democracy continue work address tune share thought
obama_12_351,2022-04-21 00:00:00,live president deliver keynote address disinformation challenge democracy
obama_12_352,2022-04-20 00:00:00,want share read offer useful context solution learn interesting perspective check tune speech thursday
obama_12_353,2022-04-20 00:00:00,read issue sit academic researcher industry leader regulator listen young leader work progress
obama_12_354,2022-04-20 00:00:00,head stanford deliver speech change way create consume information real threat pose democracy
obama_12_355,2022-04-19 00:00:00,work empower equip emerge leader tackle issue spread disinformation
obama_12_356,2022-04-19 00:00:00,reason hard bring change live media environment elevate falsehood truth divide people bring
obama_12_357,2022-04-19 00:00:00,recent year quickly disinformation spread especially medium create real challenge democracy
obama_13_358,2022-04-19 00:00:00,asia pacific region play important role story home generation young people work create world look forward know new cohort leader
obama_13_359,2022-04-17 00:00:00,wish celebrate blessed joyful easter difficult couple year let thank gift enjoy
